site,type,time,image,class,id,mouseClass,mouseId,x,y,keys,scroll,height
www.amazon.com,freeze,11,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,11,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,11,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,12,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,12,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,12,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,12,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,12,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,12,2.6.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,12,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,13,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,14,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,15,5.400000000000002.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,eye,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,freeze,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,347,190,,0,5412
www.amazon.com,eye,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,512,256,,0,5412
www.amazon.com,move,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,352,206,,0,5412
www.amazon.com,move,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,348,191,,0,5412
www.amazon.com,move,16,8.600000000000001.jpg,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,"_cropped-image-link_style_fluidLandscapeImage__3eTVC 
 _cropped-image-link_style_fluidImage__iJ3aE",,382,278,,0,5412
www.amazon.com,move,16,8.600000000000001.jpg,a-section a-spacing-none a-padding-base a-text-center text-link-stripe card-lite text-link-stripe,rt9gGpZ9LG3miuLv0lM9jA,a-section a-spacing-none a-padding-base a-text-center text-link-stripe card-lite text-link-stripe,rt9gGpZ9LG3miuLv0lM9jA,434,374,,0,5412
www.amazon.com,move,16,8.600000000000001.jpg,a-cardui _quad-multi-asin-card-v2_fluid_fluidCard__3hmFA,CardInstanceuiGi4cG9le2WssQqErDIGg,a-cardui _quad-multi-asin-card-v2_fluid_fluidCard__3hmFA,CardInstanceuiGi4cG9le2WssQqErDIGg,495,461,,0,5412
www.amazon.com,move,16,8.600000000000001.jpg,a-cardui-body _quad-multi-asin-card-v2_fluid_fluidCardBody__3TzJ4 _quad-multi-asin-card-v2_style_cardBodyNoFooter__2ZUai,,a-cardui-body _quad-multi-asin-card-v2_fluid_fluidCardBody__3TzJ4 _quad-multi-asin-card-v2_style_cardBodyNoFooter__2ZUai,,570,561,,0,5412
www.amazon.com,move,16,9.jpg,a-section a-spacing-micro _cDEzb_missionImageGrid_3tLKJ,,a-section a-spacing-micro _cDEzb_missionImageGrid_3tLKJ,,683,753,,0,5412
www.amazon.com,move,16,9.jpg,card-flow-row-break,,card-flow-row-break,,729,838,,0,5412
www.amazon.com,eye,16,9.jpg,card-flow-row-break,,card-flow-row-break,,512,256,,0,5412
www.amazon.com,move,16,9.jpg,a-color-base headline truncate-2line,,a-color-base headline truncate-2line,,755,902,,0,5412
www.amazon.com,move,16,9.jpg,_cDEzb_missionImage_bHVL4,,_cDEzb_missionImage_bHVL4,,631,660,,0,5412
www.amazon.com,move,16,9.jpg,a-section a-spacing-small grid-row-1,,a-section a-spacing-small grid-row-1,,772,960,,0,5412
www.amazon.com,move,16,9.jpg,gw-col csm-placement-id-204a7be2-0797-4b40-866c-f65ae94a05f3 desktop-gateway-atf_977eba5a-a97f-4a10-8699-29b1b632791d celwidget pd_rd_wg-3ELOK pd_rd_w-AyXwB pd_rd_r-350dc5ec-7eb2-4656-a8ce-2a2771dcb0d2,desktop-grid-7,gw-col csm-placement-id-204a7be2-0797-4b40-866c-f65ae94a05f3 desktop-gateway-atf_977eba5a-a97f-4a10-8699-29b1b632791d celwidget pd_rd_wg-3ELOK pd_rd_w-AyXwB pd_rd_r-350dc5ec-7eb2-4656-a8ce-2a2771dcb0d2,desktop-grid-7,954,965,,0,5412
www.amazon.com,eye,16,9.jpg,gw-col csm-placement-id-204a7be2-0797-4b40-866c-f65ae94a05f3 desktop-gateway-atf_977eba5a-a97f-4a10-8699-29b1b632791d celwidget pd_rd_wg-3ELOK pd_rd_w-AyXwB pd_rd_r-350dc5ec-7eb2-4656-a8ce-2a2771dcb0d2,desktop-grid-7,gw-col csm-placement-id-204a7be2-0797-4b40-866c-f65ae94a05f3 desktop-gateway-atf_977eba5a-a97f-4a10-8699-29b1b632791d celwidget pd_rd_wg-3ELOK pd_rd_w-AyXwB pd_rd_r-350dc5ec-7eb2-4656-a8ce-2a2771dcb0d2,desktop-grid-7,512,256,,0,5412
www.amazon.com,move,16,9.jpg,a-color-base headline truncate-2line,,a-color-base headline truncate-2line,,1061,872,,0,5412
www.amazon.com,move,17,9.jpg,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,a_NzzPEFI_4AfkzJQJydAg,a-cardui fluid-fat-image-link fluid-card fluid-fat-image-link,a_NzzPEFI_4AfkzJQJydAg,1074,852,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,card-flow-row-break,,card-flow-row-break,,1091,830,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,a-cardui deal-of-the-day,CardInstance2fusMFZ50WQgq4jJ94tJCg,a-cardui deal-of-the-day,CardInstance2fusMFZ50WQgq4jJ94tJCg,1102,812,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,1120,787,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,1127,777,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,1132,770,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,1134,768,,0,5412
www.amazon.com,move,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,1135,768,,0,5412
www.amazon.com,eye,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,freeze,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,1135,768,,0,5412
www.amazon.com,eye,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,eye,17,9.399999999999999.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,eye,17,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,freeze,17,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,1135,768,,0,5412
www.amazon.com,eye,17,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,freeze,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,1135,768,,0,5412
www.amazon.com,eye,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,eye,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,freeze,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,1135,768,,0,5412
www.amazon.com,eye,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,eye,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,512,256,,0,5412
www.amazon.com,move,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,1134,768,,0,5412
www.amazon.com,move,18,10.199999999999996.jpg,a-cardui-body,,a-cardui-body,,1133,769,,0,5412
www.amazon.com,move,18,10.199999999999996.jpg,a-link-normal see-more truncate-1line,,a-link-normal see-more truncate-1line,,1133,804,,0,5412
www.amazon.com,move,18,10.199999999999996.jpg,a-color-base headline truncate-2line,,a-color-base headline truncate-2line,,1133,879,,0,5412
www.amazon.com,move,18,10.199999999999996.jpg,landscape-image,,landscape-image,,1137,935,,0,5412
www.amazon.com,move,18,11.199999999999992.jpg,landscape-image,,landscape-image,,1144,959,,0,5412
www.amazon.com,eye,18,11.199999999999992.jpg,,,landscape-image,,512,256,,0,5412
www.amazon.com,freeze,19,11.199999999999992.jpg,,,landscape-image,,1144,959,,0,5412
www.amazon.com,eye,19,11.199999999999992.jpg,,,landscape-image,,512,256,,0,5412
www.amazon.com,move,19,11.199999999999992.jpg,landscape-image,,landscape-image,,1245,966,,0,5412
www.amazon.com,move,19,11.199999999999992.jpg,landscape-image,,landscape-image,,1251,958,,0,5412
www.amazon.com,move,19,11.199999999999992.jpg,landscape-image,,landscape-image,,1269,933,,0,5412
www.amazon.com,move,19,11.199999999999992.jpg,landscape-image,,landscape-image,,1286,914,,0,5412
www.amazon.com,move,19,11.199999999999992.jpg,a-cardui-header,,a-cardui-header,,1308,891,,0,5412
www.amazon.com,eye,19,11.199999999999992.jpg,a-cardui-header,,a-cardui-header,,512,256,,0,5412
www.amazon.com,move,19,11.199999999999992.jpg,gw-col csm-placement-id-204a7be2-0797-4b40-866c-f65ae94a05f3 desktop-gateway-atf_977eba5a-a97f-4a10-8699-29b1b632791d celwidget pd_rd_wg-3ELOK pd_rd_w-AyXwB pd_rd_r-350dc5ec-7eb2-4656-a8ce-2a2771dcb0d2,desktop-grid-7,gw-col csm-placement-id-204a7be2-0797-4b40-866c-f65ae94a05f3 desktop-gateway-atf_977eba5a-a97f-4a10-8699-29b1b632791d celwidget pd_rd_wg-3ELOK pd_rd_w-AyXwB pd_rd_r-350dc5ec-7eb2-4656-a8ce-2a2771dcb0d2,desktop-grid-7,1319,871,,0,5412
